areaFIPS,areaname,Category,Subcategory,allchildren3to5,atleast1immigparent,allnativebornparents,lowincome,notlowincome,notenrolled,enrolled
1,Alabama,Family income,Poor,0.295565248,0.417842478,0.281399816,0.545847297,0,0.33624202,0.26183939
1,Alabama,Family income,Low-income but not poor,0.245914459,0.296498179,0.240598679,0.454152703,0,0.29240641,0.207367182
1,Alabama,Family income,Low-income,0,0,0,0,0,0,0
1,Alabama,Family income,Not low-income,0.458520293,0.285659313,0.478001535,0,1,0.37135157,0.530793428
2,Alaska,Family income,Poor,0.147862136,0.233863965,0.135290325,0.398566812,0,0.158356607,0.138326794
2,Alaska,Family income,Low-income but not poor,0.223122478,0.238784373,0.221560299,0.601433218,0,0.249434888,0.199214756
2,Alaska,Family income,Low-income,0,0,0,0,0,0,0
2,Alaska,Family income,Not low-income,0.629015386,0.527351677,0.643149376,0,1,0.592208505,0.662458479
4,Arizona,Family income,Poor,0.262286276,0.382516086,0.213386461,0.492235303,0,0.298215926,0.227094859
4,Arizona,Family income,Low-income but not poor,0.270561069,0.293242842,0.259600163,0.507764697,0,0.306680858,0.235183418
4,Arizona,Family income,Low-income,0,0,0,0,0,0,0
4,Arizona,Family income,Not low-income,0.467152685,0.324241072,0.527013361,0,1,0.395103216,0.537721694
5,Arkansas,Family income,Poor,0.286110371,0.330400348,0.279086202,0.500818789,0,0.29151839,0.282409072
5,Arkansas,Family income,Low-income but not poor,0.285174787,0.369555652,0.273698807,0.499181181,0,0.307133585,0.270145983
5,Arkansas,Family income,Low-income,0,0,0,0,0,0,0
5,Arkansas,Family income,Not low-income,0.428714812,0.300044,0.447215021,0,1,0.401348025,0.447444946
6,California,Family income,Poor,0.226129547,0.270709455,0.182028174,0.477835625,0,0.26295045,0.20360662
6,California,Family income,Low-income but not poor,0.247107565,0.285641968,0.207342505,0.522164404,0,0.289939076,0.220907986
6,California,Family income,Low-income,0,0,0,0,0,0,0
6,California,Family income,Not low-income,0.526762903,0.443648577,0.61062932,0,1,0.447110444,0.575485408
8,Colorado,Family income,Poor,0.184548661,0.290370911,0.151500881,0.449045867,0,0.217688948,0.164848953
8,Colorado,Family income,Low-income but not poor,0.226430833,0.326678455,0.19653362,0.550954103,0,0.278711081,0.195353687
8,Colorado,Family income,Low-income,0,0,0,0,0,0,0
8,Colorado,Family income,Not low-income,0.589020491,0.382950664,0.651965499,0,1,0.503599942,0.63979733
9,Connecticut,Family income,Poor,0.157536849,0.143397331,0.160559759,0.47806403,0,0.212850899,0.138294205
9,Connecticut,Family income,Low-income but not poor,0.171993971,0.196205795,0.163061082,0.52193594,0,0.199086666,0.162568986
9,Connecticut,Family income,Low-income,0,0,0,0,0,0,0
9,Connecticut,Family income,Not low-income,0.670469165,0.660396874,0.676379144,0,1,0.588062465,0.699136794
10,Delaware,Family income,Poor,0.189709187,0.262322932,0.169672221,0.461798549,0,0.213296801,0.173327327
10,Delaware,Family income,Low-income but not poor,0.22109586,0.24135977,0.217496455,0.538201451,0,0.281078756,0.179437101
10,Delaware,Family income,Low-income,0,0,0,0,0,0,0
10,Delaware,Family income,Not low-income,0.589194953,0.496317267,0.612831295,0,1,0.505624473,0.647235572
11,District of Columbia,Family income,Poor,0.241820127,0.130934536,0.289003849,0.526315808,0,0.332442552,0.223617822
11,District of Columbia,Family income,Low-income but not poor,0.217638075,0.33783108,0.167308033,0.473684222,0,0.315873891,0.197906613
11,District of Columbia,Family income,Low-income,0,0,0,0,0,0,0
11,District of Columbia,Family income,Not low-income,0.540541768,0.531234384,0.543688118,0,1,0.351683587,0.578475595
12,Florida,Family income,Poor,0.251851261,0.268675804,0.24180232,0.482966036,0,0.295660049,0.226335466
12,Florida,Family income,Low-income but not poor,0.269616574,0.296856523,0.25555414,0.517033994,0,0.310501069,0.245804012
12,Florida,Family income,Low-income,0,0,0,0,0,0,0
12,Florida,Family income,Not low-income,0.478532165,0.434467673,0.502643526,0,1,0.393838853,0.527860522
13,Georgia,Family income,Poor,0.283572197,0.341973364,0.265296936,0.538628161,0,0.339890361,0.25106892
13,Georgia,Family income,Low-income but not poor,0.242899001,0.274460226,0.233392894,0.461371839,0,0.269979835,0.22726965
13,Georgia,Family income,Low-income,0,0,0,0,0,0,0
13,Georgia,Family income,Not low-income,0.473528802,0.383566409,0.50131017,0,1,0.390129805,0.521661401
15,Hawaii,Family income,Poor,0.137974471,0.134941205,0.13783665,0.402777016,0,0.142358124,0.135137647
15,Hawaii,Family income,Low-income but not poor,0.204583526,0.20344162,0.204455912,0.597222984,0,0.239927232,0.181711257
15,Hawaii,Family income,Low-income,0,0,0,0,0,0,0
15,Hawaii,Family income,Not low-income,0.657442033,0.66161716,0.657707453,0,1,0.617714643,0.683151126
16,Idaho,Family income,Poor,0.195389673,0.310435921,0.17605184,0.373249352,0,0.199338868,0.190699369
16,Idaho,Family income,Low-income but not poor,0.328093231,0.39934963,0.315246403,0.626750648,0,0.367901832,0.280814409
16,Idaho,Family income,Low-income,0,0,0,0,0,0,0
16,Idaho,Family income,Not low-income,0.476517081,0.290214419,0.508701742,0,1,0.432759315,0.528486192
17,Illinois,Family income,Poor,0.213313058,0.229683533,0.203769729,0.49938786,0,0.256064564,0.190216586
17,Illinois,Family income,Low-income but not poor,0.213836014,0.284423232,0.184723735,0.50061214,0,0.240504503,0.19942838
17,Illinois,Family income,Low-income,0,0,0,0,0,0,0
17,Illinois,Family income,Not low-income,0.572850943,0.48589325,0.611506522,0,1,0.503430903,0.61035502
18,Indiana,Family income,Poor,0.233016282,0.319647551,0.220891863,0.475397795,0,0.271031082,0.199533835
18,Indiana,Family income,Low-income but not poor,0.257133842,0.316357136,0.249685109,0.524602175,0,0.283069104,0.234290659
18,Indiana,Family income,Low-income,0,0,0,0,0,0,0
18,Indiana,Family income,Not low-income,0.509849906,0.363995314,0.529422998,0,1,0.445899814,0.56617552
19,Iowa,Family income,Poor,0.15946883,0.258956194,0.144374907,0.396865219,0,0.198871195,0.135083005
19,Iowa,Family income,Low-income but not poor,0.242352307,0.302894861,0.234185278,0.603134811,0,0.242846847,0.242046177
19,Iowa,Family income,Low-income,0,0,0,0,0,0,0
19,Iowa,Family income,Not low-income,0.598178864,0.438148946,0.621439815,0,1,0.558281958,0.622870803
20,Kansas,Family income,Poor,0.190417439,0.290770411,0.17398499,0.418478936,0,0.212663427,0.175063387
20,Kansas,Family income,Low-income but not poor,0.264605343,0.369732231,0.245045185,0.581521094,0,0.292175233,0.245576739
20,Kansas,Family income,Low-income,0,0,0,0,0,0,0
20,Kansas,Family income,Not low-income,0.544977248,0.339497358,0.58096981,0,1,0.495161355,0.579359889
21,Kentucky,Family income,Poor,0.277502328,0.354233533,0.270289212,0.541789353,0,0.305186659,0.255098581
21,Kentucky,Family income,Low-income but not poor,0.234693617,0.22462371,0.233262748,0.458210617,0,0.267123312,0.208449721
21,Kentucky,Family income,Low-income,0,0,0,0,0,0,0
21,Kentucky,Family income,Not low-income,0.487804025,0.421142727,0.49644801,0,1,0.427690059,0.536451697
22,Louisiana,Family income,Poor,0.290801167,0.28938368,0.290347427,0.563845456,0,0.330290407,0.268556297
22,Louisiana,Family income,Low-income but not poor,0.224945098,0.292733967,0.217218488,0.436154574,0,0.248029798,0.211941123
22,Louisiana,Family income,Low-income,0,0,0,0,0,0,0
22,Louisiana,Family income,Not low-income,0.484253734,0.417882323,0.492434055,0,1,0.421679765,0.51950258
23,Maine,Family income,Poor,0.187431991,0.267316014,0.180392265,0.432122707,0,0.223217309,0.159421563
23,Maine,Family income,Low-income but not poor,0.246315181,0.155122638,0.252110958,0.567877293,0,0.254534185,0.239881873
23,Maine,Family income,Low-income,0,0,0,0,0,0,0
23,Maine,Family income,Not low-income,0.566252828,0.577561319,0.567496777,0,1,0.522248507,0.600696564
24,Maryland,Family income,Poor,0.146032557,0.132066146,0.15231204,0.44328028,0,0.174987435,0.128379911
24,Maryland,Family income,Low-income but not poor,0.183403611,0.249761045,0.155576527,0.55671972,0,0.22833544,0.156010449
24,Maryland,Family income,Low-income,0,0,0,0,0,0,0
24,Maryland,Family income,Not low-income,0.670563817,0.618172824,0.692111433,0,1,0.596677125,0.71560961
25,Massachusetts,Family income,Poor,0.162601814,0.183474779,0.151453137,0.514553249,0,0.198011518,0.146344647
25,Massachusetts,Family income,Low-income but not poor,0.153403997,0.206114829,0.128268301,0.485446751,0,0.201060891,0.131523907
25,Massachusetts,Family income,Low-income,0,0,0,0,0,0,0
25,Massachusetts,Family income,Not low-income,0.683994174,0.610410392,0.720278561,0,1,0.600927591,0.722131431
26,Michigan,Family income,Poor,0.246660098,0.283604831,0.239344314,0.518403709,0,0.278488457,0.22654061
26,Michigan,Family income,Low-income but not poor,0.229146838,0.207667649,0.231121421,0.481596291,0,0.252093583,0.214641631
26,Michigan,Family income,Low-income,0,0,0,0,0,0,0
26,Michigan,Family income,Not low-income,0.524193048,0.508727491,0.52953428,0,1,0.469417959,0.558817744
27,Minnesota,Family income,Poor,0.142873481,0.24687545,0.115732148,0.412127882,0,0.165650204,0.126608655
27,Minnesota,Family income,Low-income but not poor,0.203799248,0.274649233,0.185155869,0.587872148,0,0.223880112,0.189459503
27,Minnesota,Family income,Low-income,0,0,0,0,0,0,0
27,Minnesota,Family income,Not low-income,0.653327286,0.478475302,0.699111998,0,1,0.610469699,0.683931828
28,Mississippi,Family income,Poor,0.348173201,0.29119724,0.350308299,0.573502719,0,0.335789323,0.35550946
28,Mississippi,Family income,Low-income but not poor,0.258926272,0.300744712,0.257268369,0.42649731,0,0.274805039,0.249519616
28,Mississippi,Family income,Low-income,0,0,0,0,0,0,0
28,Mississippi,Family income,Not low-income,0.392900527,0.408058047,0.392423332,0,1,0.389405638,0.394970924
29,Missouri,Family income,Poor,0.23003304,0.293993056,0.221732408,0.492422163,0,0.264753342,0.203736499
29,Missouri,Family income,Low-income but not poor,0.237112939,0.205735385,0.240935862,0.507577837,0,0.267377257,0.214191258
29,Missouri,Family income,Low-income,0,0,0,0,0,0,0
29,Missouri,Family income,Not low-income,0.532854021,0.500271559,0.5373317,0,1,0.467869401,0.582072258
30,Montana,Family income,Poor,0.21392186,0,0.218366519,0.437123537,0,0.176544696,0.247342899
30,Montana,Family income,Low-income but not poor,0.275463521,0,0.274034977,0.562876463,0,0.290370286,0.262134522
30,Montana,Family income,Low-income,0,0,0,0,0,0,0
30,Montana,Family income,Not low-income,0.510614634,0,0.507598519,0,1,0.533084989,0.490522593
31,Nebraska,Family income,Poor,0.172841594,0.29446286,0.139979824,0.40712288,0,0.215277135,0.141857579
31,Nebraska,Family income,Low-income but not poor,0.251702428,0.389980465,0.22713232,0.59287709,0,0.273115098,0.236068189
31,Nebraska,Family income,Low-income,0,0,0,0,0,0,0
31,Nebraska,Family income,Not low-income,0.575455964,0.315556675,0.63288784,0,1,0.511607766,0.622074246
32,Nevada,Family income,Poor,0.21878472,0.261129588,0.1964003,0.429538578,0,0.243996337,0.191470996
32,Nevada,Family income,Low-income but not poor,0.290563524,0.335051656,0.264422417,0.570461452,0,0.317939788,0.260904729
32,Nevada,Family income,Low-income,0,0,0,0,0,0,0
32,Nevada,Family income,Not low-income,0.490651727,0.403818727,0.539177299,0,1,0.43806389,0.54762429
33,New Hampshire,Family income,Poor,0.104989752,0.124725163,0.102125697,0.361770272,0,0.142016813,0.083371073
33,New Hampshire,Family income,Low-income but not poor,0.185221374,0.192284644,0.183701217,0.638229728,0,0.242081404,0.152022898
33,New Hampshire,Family income,Low-income,0,0,0,0,0,0,0
33,New Hampshire,Family income,Not low-income,0.709788859,0.682990193,0.714173079,0,1,0.615901768,0.764605999
34,New Jersey,Family income,Poor,0.156330273,0.17437385,0.144168198,0.458288521,0,0.182042256,0.146845624
34,New Jersey,Family income,Low-income but not poor,0.184787333,0.23399657,0.151560187,0.541711509,0,0.223740339,0.170418322
34,New Jersey,Family income,Low-income,0,0,0,0,0,0,0
34,New Jersey,Family income,Not low-income,0.65888238,0.591629565,0.704271615,0,1,0.59421742,0.682736039
35,New Mexico,Family income,Poor,0.295069605,0.378311962,0.275091261,0.512469351,0,0.305814266,0.286008716
35,New Mexico,Family income,Low-income but not poor,0.280710399,0.314051092,0.271814555,0.487530649,0,0.318137378,0.249148458
35,New Mexico,Family income,Low-income,0,0,0,0,0,0,0
35,New Mexico,Family income,Not low-income,0.424219966,0.307636976,0.453094155,0,1,0.376048356,0.464842826
36,New York,Family income,Poor,0.232943907,0.246855587,0.217569366,0.526957452,0,0.272886574,0.21493876
36,New York,Family income,Low-income but not poor,0.209110558,0.25901258,0.179659367,0.473042518,0,0.246071845,0.192449331
36,New York,Family income,Low-income,0,0,0,0,0,0,0
36,New York,Family income,Not low-income,0.557945549,0.494131863,0.602771282,0,1,0.48104158,0.592611909
37,North Carolina,Family income,Poor,0.269258291,0.352180779,0.247267768,0.507382274,0,0.318837374,0.231122851
37,North Carolina,Family income,Low-income but not poor,0.261423022,0.335796207,0.241740763,0.492617756,0,0.30232054,0.229965329
37,North Carolina,Family income,Low-income,0,0,0,0,0,0,0
37,North Carolina,Family income,Not low-income,0.469318658,0.312023014,0.510991454,0,1,0.378842056,0.538911819
38,North Dakota,Family income,Poor,0.121473044,0,0.112820514,0.41766578,0,0.123860903,0.119196549
38,North Dakota,Family income,Low-income but not poor,0.16936487,0,0.161177576,0.58233422,0,0.18830651,0.151306689
38,North Dakota,Family income,Low-income,0,0,0,0,0,0,0
38,North Dakota,Family income,Not low-income,0.709162056,0,0.726001918,0,1,0.687832594,0.729496777
39,Ohio,Family income,Poor,0.247546911,0.30862993,0.24125883,0.510860622,0,0.286519706,0.219412729
39,Ohio,Family income,Low-income but not poor,0.237021446,0.229917437,0.236963809,0.489139348,0,0.266678184,0.215612471
39,Ohio,Family income,Low-income,0,0,0,0,0,0,0
39,Ohio,Family income,Not low-income,0.515431643,0.461452633,0.521777332,0,1,0.446802109,0.564974785
40,Oklahoma,Family income,Poor,0.244194791,0.334289402,0.227741316,0.456449181,0,0.258866161,0.233936995
40,Oklahoma,Family income,Low-income but not poor,0.290793091,0.332253873,0.283133656,0.543550849,0,0.306984782,0.279472381
40,Oklahoma,Family income,Low-income,0,0,0,0,0,0,0
40,Oklahoma,Family income,Not low-income,0.465012103,0.333456695,0.489125043,0,1,0.434149027,0.486590654
41,Oregon,Family income,Poor,0.221107095,0.277020127,0.200947896,0.469552636,0,0.259146571,0.188453019
41,Oregon,Family income,Low-income but not poor,0.249781728,0.314459592,0.231890321,0.530447364,0,0.289909184,0.21533531
41,Oregon,Family income,Low-income,0,0,0,0,0,0,0
41,Oregon,Family income,Not low-income,0.529111147,0.408520252,0.567161798,0,1,0.450944245,0.596211672
42,Pennsylvania,Family income,Poor,0.203331307,0.251408249,0.195041642,0.481627196,0,0.250659317,0.169248015
42,Pennsylvania,Family income,Low-income but not poor,0.218844414,0.211558998,0.21934855,0.518372834,0,0.260000199,0.189206064
42,Pennsylvania,Family income,Low-income,0,0,0,0,0,0,0
42,Pennsylvania,Family income,Not low-income,0.577824295,0.537032783,0.585609794,0,1,0.489340454,0.641545951
44,Rhode Island,Family income,Poor,0.205044493,0.237844452,0.189159855,0.513493955,0,0.243619978,0.177496031
44,Rhode Island,Family income,Low-income but not poor,0.194267869,0.268462956,0.168301463,0.486506045,0,0.20873785,0.183934271
44,Rhode Island,Family income,Low-income,0,0,0,0,0,0,0
