areaFIPS,areaname,areaname2,Category,Subcategory,allchildren3to5,atleast1immigparent,allnativebornparents,lowincome,notlowincome,notenrolled,enrolled
10460,Alamogordo, NM,Parental employment,All parents are working full time,0.333673954,0,0.347155541,0.245329618,0.465039849,0.312490463,0.348445386
10460,Alamogordo, NM,Parental employment,All parents are working; at least one is not working full time,0.338314116,0,0.355446279,0.374766052,0.284110993,0.327632248,0.34576267
10460,Alamogordo, NM,Parental employment,At least one parent is not working,0.32801193,0,0.29739821,0.37990436,0.250849158,0.359877288,0.305791944
10460,Alamogordo, NM,Parental employment,All parents are working,0,0,0,0,0,0,0
10500,Albany, GA,Parental employment,All parents are working full time,0.351213902,0,0.369725287,0.230941772,0.594279945,0.311611384,0.366530806
10500,Albany, GA,Parental employment,All parents are working; at least one is not working full time,0.296643078,0,0.295864016,0.323123246,0.229764685,0.342510432,0.278903157
10500,Albany, GA,Parental employment,At least one parent is not working,0.352143019,0,0.334410727,0.445934981,0.175955355,0.345878184,0.354566038
10500,Albany, GA,Parental employment,All parents are working,0,0,0,0,0,0,0
10540,Albany, OR,Parental employment,All parents are working full time,0.240323022,0,0.234992564,0.121924244,0.37322104,0.197068408,0.285877645
10540,Albany, OR,Parental employment,All parents are working; at least one is not working full time,0.297827899,0,0.333553821,0.274260432,0.303223938,0.252714425,0.345340192
10540,Albany, OR,Parental employment,At least one parent is not working,0.461849064,0,0.431453615,0.603815317,0.323555052,0.550217152,0.368782163
10540,Albany, OR,Parental employment,All parents are working,0,0,0,0,0,0,0
10580,Albany-Schenectady-Troy, NY,Parental employment,All parents are working full time,0.313528508,0.270425469,0.321478873,0.121835478,0.408010185,0.320983827,0.309580296
10580,Albany-Schenectady-Troy, NY,Parental employment,All parents are working; at least one is not working full time,0.398643762,0.273664176,0.420820713,0.407276928,0.394554943,0.379436523,0.408815593
10580,Albany-Schenectady-Troy, NY,Parental employment,At least one parent is not working,0.28782773,0.455910325,0.257700413,0.470887601,0.197434857,0.29957965,0.281604111
10580,Albany-Schenectady-Troy, NY,Parental employment,All parents are working,0,0,0,0,0,0,0
10660,Albert Lea, MN,Parental employment,All parents are working full time,0.341137797,0,0.321893781,0.203676105,0.446626216,0.351036936,0.334370673
10660,Albert Lea, MN,Parental employment,All parents are working; at least one is not working full time,0.42267406,0,0.462174356,0.432687521,0.404141366,0.451188684,0.403181195
10660,Albert Lea, MN,Parental employment,At least one parent is not working,0.236188129,0,0.215931863,0.363636374,0.149232417,0.19777441,0.262448132
10660,Albert Lea, MN,Parental employment,All parents are working,0,0,0,0,0,0,0
10700,Albertville, AL,Parental employment,All parents are working full time,0.34412092,0,0.346573323,0.255049676,0.516881466,0.355230659,0.332872748
10700,Albertville, AL,Parental employment,All parents are working; at least one is not working full time,0.282545596,0,0.33020854,0.259827584,0.279065669,0.216113061,0.349805802
10700,Albertville, AL,Parental employment,At least one parent is not working,0.373333484,0,0.323218137,0.48512277,0.204052851,0.42865628,0.31732145
10700,Albertville, AL,Parental employment,All parents are working,0,0,0,0,0,0,0
10740,Albuquerque, NM,Parental employment,All parents are working full time,0.30790332,0.23239553,0.324222088,0.175248489,0.46181041,0.279575676,0.331224322
10740,Albuquerque, NM,Parental employment,All parents are working; at least one is not working full time,0.308713228,0.236026764,0.325693369,0.303763658,0.309124321,0.264816016,0.34485203
10740,Albuquerque, NM,Parental employment,At least one parent is not working,0.383383423,0.531577706,0.350084543,0.520987868,0.229065269,0.455608308,0.323923677
10740,Albuquerque, NM,Parental employment,All parents are working,0,0,0,0,0,0,0
10780,Alexandria, LA,Parental employment,All parents are working full time,0.381729335,0,0.392885715,0.279692411,0.485274285,0.312311798,0.421890587
10780,Alexandria, LA,Parental employment,All parents are working; at least one is not working full time,0.292564005,0,0.305275202,0.322416037,0.263966799,0.286377102,0.296143442
10780,Alexandria, LA,Parental employment,At least one parent is not working,0.325706661,0,0.301839083,0.397891581,0.250758916,0.40131107,0.281965971
10780,Alexandria, LA,Parental employment,All parents are working,0,0,0,0,0,0,0
10820,Alexandria, MN,Parental employment,All parents are working full time,0.402042359,0,0.408404112,0.223707661,0.530565083,0.422342688,0.387186319
10820,Alexandria, MN,Parental employment,All parents are working; at least one is not working full time,0.358523965,0,0.364005029,0.334839344,0.360734314,0.333737969,0.376662642
10820,Alexandria, MN,Parental employment,At least one parent is not working,0.239433691,0,0.227590874,0.44145301,0.108700566,0.243919358,0.236151025
10820,Alexandria, MN,Parental employment,All parents are working,0,0,0,0,0,0,0
10900,Allentown-Bethlehem-Easton, PA-NJ,Parental employment,All parents are working full time,0.318889052,0.254106641,0.327391744,0.180176884,0.40619725,0.271282166,0.354877084
10900,Allentown-Bethlehem-Easton, PA-NJ,Parental employment,All parents are working; at least one is not working full time,0.358061373,0.298474371,0.367540151,0.377492398,0.342431784,0.358859599,0.357457966
10900,Allentown-Bethlehem-Easton, PA-NJ,Parental employment,At least one parent is not working,0.323049575,0.447418988,0.305068105,0.442330688,0.251370966,0.369858235,0.28766495
10900,Allentown-Bethlehem-Easton, PA-NJ,Parental employment,All parents are working,0,0,0,0,0,0,0
10940,Alma, MI,Parental employment,All parents are working full time,0.332597166,0,0.342196524,0.202406526,0.461461455,0.331856459,0.333333343
10940,Alma, MI,Parental employment,All parents are working; at least one is not working full time,0.33922261,0,0.33225432,0.373012453,0.334334344,0.31679219,0.361514747
10940,Alma, MI,Parental employment,At least one parent is not working,0.328180224,0,0.325549126,0.424580991,0.204204202,0.351351351,0.30515191
10940,Alma, MI,Parental employment,All parents are working,0,0,0,0,0,0,0
10980,Alpena, MI,Parental employment,All parents are working full time,0.291173309,0,0.295836776,0.188151404,0.366536111,0.268953085,0.309152871
10980,Alpena, MI,Parental employment,All parents are working; at least one is not working full time,0.443487614,0,0.437000275,0.504114091,0.395635128,0.465102285,0.425998062
10980,Alpena, MI,Parental employment,At least one parent is not working,0.265339077,0,0.267162949,0.307734489,0.237828761,0.26594466,0.264849067
10980,Alpena, MI,Parental employment,All parents are working,0,0,0,0,0,0,0
11020,Altoona, PA,Parental employment,All parents are working full time,0.285158426,0,0.289450854,0.133844718,0.44652909,0.2391752,0.319757402
11020,Altoona, PA,Parental employment,All parents are working; at least one is not working full time,0.409131229,0,0.406646162,0.457336515,0.363966763,0.390955627,0.422807008
11020,Altoona, PA,Parental employment,At least one parent is not working,0.305710346,0,0.303902984,0.408818781,0.189504132,0.369869143,0.25743559
11020,Altoona, PA,Parental employment,All parents are working,0,0,0,0,0,0,0
11100,Amarillo, TX,Parental employment,All parents are working full time,0.341842145,0.301447868,0.353580356,0.233803719,0.455175012,0.307003707,0.369269431
11100,Amarillo, TX,Parental employment,All parents are working; at least one is not working full time,0.355122715,0.278901845,0.379151464,0.432650149,0.283111989,0.37942487,0.33599034
11100,Amarillo, TX,Parental employment,At least one parent is not working,0.30303514,0.419650257,0.267268181,0.333546132,0.261712998,0.313571423,0.29474023
11100,Amarillo, TX,Parental employment,All parents are working,0,0,0,0,0,0,0
11140,Americus, GA,Parental employment,All parents are working full time,0.300489217,0,0.297892958,0.221255749,0.48296389,0.266388327,0.317942768
11140,Americus, GA,Parental employment,All parents are working; at least one is not working full time,0.269406289,0,0.277695864,0.218543038,0.344534576,0.221925259,0.293708056
11140,Americus, GA,Parental employment,At least one parent is not working,0.430104494,0,0.424411178,0.560201228,0.172501534,0.511686385,0.388349175
11140,Americus, GA,Parental employment,All parents are working,0,0,0,0,0,0,0
11220,Amsterdam, NY,Parental employment,All parents are working full time,0.258705258,0,0.258154243,0.205231383,0.354817718,0.213014454,0.294736832
11220,Amsterdam, NY,Parental employment,All parents are working; at least one is not working full time,0.339872479,0,0.343362838,0.293360174,0.40625,0.357619584,0.32587719
11220,Amsterdam, NY,Parental employment,At least one parent is not working,0.401422262,0,0.398482919,0.501408458,0.238932297,0.429365963,0.379385978
11220,Amsterdam, NY,Parental employment,All parents are working,0,0,0,0,0,0,0
11260,Anchorage, AK,Parental employment,All parents are working full time,0.301394701,0,0.309454054,0.121850781,0.395013511,0.259672254,0.346013546
11260,Anchorage, AK,Parental employment,All parents are working; at least one is not working full time,0.373476863,0,0.366266787,0.3937985,0.364972174,0.378523678,0.368079662
11260,Anchorage, AK,Parental employment,At least one parent is not working,0.325128436,0,0.324279159,0.484350711,0.240014315,0.361804068,0.285906792
11260,Anchorage, AK,Parental employment,All parents are working,0,0,0,0,0,0,0
11380,Andrews, TX,Parental employment,All parents are working full time,0.27705881,0,0.336936384,0.182700798,0.365398675,0.251703113,0.30765903
11380,Andrews, TX,Parental employment,All parents are working; at least one is not working full time,0.239019603,0,0.267757863,0.215798765,0.230431601,0.223736107,0.25746429
11380,Andrews, TX,Parental employment,At least one parent is not working,0.483921558,0,0.395305753,0.601500452,0.404169708,0.52456075,0.43487668
11380,Andrews, TX,Parental employment,All parents are working,0,0,0,0,0,0,0
11420,Angola, IN,Parental employment,All parents are working full time,0.266713202,0,0.263181478,0.125832722,0.447909743,0.195110023,0.361951232
11420,Angola, IN,Parental employment,All parents are working; at least one is not working full time,0.293091416,0,0.30141896,0.311127573,0.26841408,0.242542788,0.360325187
11420,Angola, IN,Parental employment,At least one parent is not working,0.440195382,0,0.435399562,0.56303972,0.283676177,0.562347174,0.277723581
11420,Angola, IN,Parental employment,All parents are working,0,0,0,0,0,0,0
11460,Ann Arbor, MI,Parental employment,All parents are working full time,0.297955692,0.183715239,0.328616381,0.137549773,0.373148501,0.340588957,0.27545926
11460,Ann Arbor, MI,Parental employment,All parents are working; at least one is not working full time,0.356462777,0.263482481,0.378405124,0.434041888,0.319739461,0.327524632,0.371732652
11460,Ann Arbor, MI,Parental employment,At least one parent is not working,0.345581532,0.552802265,0.292978495,0.428408355,0.307112038,0.331886441,0.352808088
11460,Ann Arbor, MI,Parental employment,All parents are working,0,0,0,0,0,0,0
11500,Anniston-Oxford-Jacksonville, AL,Parental employment,All parents are working full time,0.22387366,0,0.242882341,0.172768876,0,0.178074241,0.254453897
11500,Anniston-Oxford-Jacksonville, AL,Parental employment,All parents are working; at least one is not working full time,0.439386904,0,0.466616273,0.431731492,0,0.415893257,0.455073595
11500,Anniston-Oxford-Jacksonville, AL,Parental employment,At least one parent is not working,0.336739421,0,0.290501386,0.395499617,0,0.406032473,0.290472507
11500,Anniston-Oxford-Jacksonville, AL,Parental employment,All parents are working,0,0,0,0,0,0,0
11540,Appleton, WI,Parental employment,All parents are working full time,0.38994363,0,0.390541941,0.183263063,0.477865517,0.374313504,0.402376354
11540,Appleton, WI,Parental employment,All parents are working; at least one is not working full time,0.386357039,0,0.396230608,0.507888019,0.340388745,0.430569857,0.351188749
11540,Appleton, WI,Parental employment,At least one parent is not working,0.223699331,0,0.213227436,0.308848947,0.181745708,0.195116639,0.246434897
11540,Appleton, WI,Parental employment,All parents are working,0,0,0,0,0,0,0
11580,Arcadia, FL,Parental employment,All parents are working full time,0.308111429,0,0.354499847,0.188980296,0,0.24393262,0.386711985
11580,Arcadia, FL,Parental employment,All parents are working; at least one is not working full time,0.297660083,0,0.291909695,0.319238603,0,0.263807088,0.339120239
11580,Arcadia, FL,Parental employment,At least one parent is not working,0.394228488,0,0.353590488,0.491781116,0,0.492260277,0.274167746
11580,Arcadia, FL,Parental employment,All parents are working,0,0,0,0,0,0,0
11620,Ardmore, OK,Parental employment,All parents are working full time,0.409986883,0,0.419787407,0.369438589,0.452781081,0.379023343,0.43216908
11620,Ardmore, OK,Parental employment,All parents are working; at least one is not working full time,0.274771214,0,0.259281248,0.232182473,0.302831888,0.26909405,0.278838336
11620,Ardmore, OK,Parental employment,At least one parent is not working,0.315241903,0,0.320931375,0.398378938,0.244387031,0.351882637,0.288992584
11620,Ardmore, OK,Parental employment,All parents are working,0,0,0,0,0,0,0
11660,Arkadelphia, AR,Parental employment,All parents are working full time,0.295672655,0,0.30104813,0.130504146,0.505579412,0,0.302845538
11660,Arkadelphia, AR,Parental employment,All parents are working; at least one is not working full time,0.381314516,0,0.382375777,0.392788768,0.375536472,0,0.370934963
11660,Arkadelphia, AR,Parental employment,At least one parent is not working,0.323012859,0,0.316576093,0.476707071,0.118884116,0,0.326219499
11660,Arkadelphia, AR,Parental employment,All parents are working,0,0,0,0,0,0,0
11680,Arkansas City-Winfield, KS,Parental employment,All parents are working full time,0.330322444,0,0.327007294,0.189602599,0.487451345,0.2829099,0.36730209
11680,Arkansas City-Winfield, KS,Parental employment,All parents are working; at least one is not working full time,0.346264094,0,0.376712143,0.355162144,0.320943683,0.332030445,0.357365698
11680,Arkansas City-Winfield, KS,Parental employment,At least one parent is not working,0.323413461,0,0.296280563,0.455235273,0.191604972,0.385059655,0.275332212
11680,Arkansas City-Winfield, KS,Parental employment,All parents are working,0,0,0,0,0,0,0
11700,Asheville, NC,Parental employment,All parents are working full time,0.268889904,0,0.278110564,0.152650788,0.399859965,0.236132413,0.296046108
11700,Asheville, NC,Parental employment,All parents are working; at least one is not working full time,0.396814555,0,0.414609343,0.363449216,0.435857087,0.306937516,0.471323192
11700,Asheville, NC,Parental employment,At least one parent is not working,0.334295541,0,0.307280093,0.483899981,0.164282978,0.456930101,0.232630715
11700,Asheville, NC,Parental employment,All parents are working,0,0,0,0,0,0,0
11740,Ashland, OH,Parental employment,All parents are working full time,0.373225152,0,0.379813433,0.219907418,0.510696411,0.320754707,0.412811399
11740,Ashland, OH,Parental employment,All parents are working; at least one is not working full time,0.363759309,0,0.360440075,0.320370376,0.419663161,0.325471699,0.392645299
11740,Ashland, OH,Parental employment,At least one parent is not working,0.263015538,0,0.259746462,0.459722221,0.06964042,0.353773594,0.194543302
11740,Ashland, OH,Parental employment,All parents are working,0,0,0,0,0,0,0
11820,Astoria, OR,Parental employment,All parents are working full time,0.251053959,0,0.255204499,0.146144018,0.356277049,0.154405087,0.334775776
11820,Astoria, OR,Parental employment,All parents are working; at least one is not working full time,0.414629012,0,0.428606421,0.395398378,0.447186142,0.396911889,0.429976404
11820,Astoria, OR,Parental employment,At least one parent is not working,0.334317029,0,0.31618908,0.458457619,0.196536794,0.448683023,0.235247836
11820,Astoria, OR,Parental employment,All parents are working,0,0,0,0,0,0,0
11860,Atchison, KS,Parental employment,All parents are working full time,0.381909966,0,0.378391445,0,0.485912889,0,0.363948792
11860,Atchison, KS,Parental employment,All parents are working; at least one is not working full time,0.286315531,0,0.290956587,0,0.220428869,0,0.256088614
11860,Atchison, KS,Parental employment,At least one parent is not working,0.331774503,0,0.330651939,0,0.293658257,0,0.379962593
11860,Atchison, KS,Parental employment,All parents are working,0,0,0,0,0,0,0
11940,Athens, TN,Parental employment,All parents are working full time,0.252282292,0,0.272958189,0.124541089,0.465638161,0.245753527,0.258449972
11940,Athens, TN,Parental employment,All parents are working; at least one is not working full time,0.270365179,0,0.272567421,0.295679182,0.223001406,0.287676185,0.254011601
11940,Athens, TN,Parental employment,At least one parent is not working,0.47735253,0,0.45447439,0.579779744,0.311360449,0.466570288,0.487538397
11940,Athens, TN,Parental employment,All parents are working,0,0,0,0,0,0,0
11980,Athens, TX,Parental employment,All parents are working full time,0.271567345,0,0.302333564,0.078615084,0.455123544,0.252278954,0.289940059
11980,Athens, TX,Parental employment,All parents are working; at least one is not working full time,0.386477917,0,0.396127969,0.449967891,0.324867457,0.372064382,0.400207222
11980,Athens, TX,Parental employment,At least one parent is not working,0.341954738,0,0.301538497,0.47141701,0.220008984,0.375656635,0.309852719
11980,Athens, TX,Parental employment,All parents are working,0,0,0,0,0,0,0
12020,Athens-Clarke County, GA,Parental employment,All parents are working full time,0.321227491,0,0.361713946,0.216846287,0.478520781,0.250665337,0.355386883
12020,Athens-Clarke County, GA,Parental employment,All parents are working; at least one is not working full time,0.254440576,0,0.269260138,0.249639183,0.270437837,0.28229785,0.240954757
12020,Athens-Clarke County, GA,Parental employment,At least one parent is not working,0.424331963,0,0.369025916,0.533514559,0.251041383,0.467036813,0.40365836
12020,Athens-Clarke County, GA,Parental employment,All parents are working,0,0,0,0,0,0,0
12060,Atlanta-Sandy Springs-Roswell, GA,Parental employment,All parents are working full time,0.315038592,0.224976674,0.348735332,0.169161454,0.445826471,0.268892556,0.33902365
12060,Atlanta-Sandy Springs-Roswell, GA,Parental employment,All parents are working; at least one is not working full time,0.31346786,0.275581002,0.332574159,0.349170625,0.282091171,0.294018149,0.323577136
12060,Atlanta-Sandy Springs-Roswell, GA,Parental employment,At least one parent is not working,0.371493578,0.499442309,0.318690538,0.481667936,0.272082359,0.437089264,0.337399215
12060,Atlanta-Sandy Springs-Roswell, GA,Parental employment,All parents are working,0,0,0,0,0,0,0
12100,Atlantic City-Hammonton, NJ,Parental employment,All parents are working full time,0.217146635,0.141125083,0.254495084,0.129144728,0.294676691,0.152556822,0.255122066
12100,Atlantic City-Hammonton, NJ,Parental employment,All parents are working; at least one is not working full time,0.425720364,0.445689201,0.407702655,0.388349175,0.46279791,0.433610171,0.421081573
12100,Atlantic City-Hammonton, NJ,Parental employment,At least one parent is not working,0.357133001,0.413185716,0.337802231,0.482506126,0.242525384,0.413832992,0.323796362
12100,Atlantic City-Hammonton, NJ,Parental employment,All parents are working,0,0,0,0,0,0,0
12140,Auburn, IN,Parental employment,All parents are working full time,0.266713202,0,0.263181478,0.125832722,0.447909743,0.195110023,0.361951232
12140,Auburn, IN,Parental employment,All parents are working; at least one is not working full time,0.293091416,0,0.30141896,0.311127573,0.26841408,0.242542788,0.360325217
12140,Auburn, IN,Parental employment,At least one parent is not working,0.440195382,0,0.435399562,0.56303972,0.283676177,0.562347174,0.277723581
12140,Auburn, IN,Parental employment,All parents are working,0,0,0,0,0,0,0
12180,Auburn, NY,Parental employment,All parents are working full time,0.338718027,0,0.339116842,0,0.409735978,0.446365744,0.278287053
12180,Auburn, NY,Parental employment,All parents are working; at least one is not working full time,0.391078949,0,0.39612782,0,0.395645052,0.273394227,0.457144529
12180,Auburn, NY,Parental employment,At least one parent is not working,0.270202994,0,0.264755338,0,0.19461897,0.280240059,0.264568448
12180,Auburn, NY,Parental employment,All parents are working,0,0,0,0,0,0,0
12220,Auburn-Opelika, AL,Parental employment,All parents are working full time,0.326173067,0,0.32296446,0.245358914,0.404561818,0.207636356,0.41164133
12220,Auburn-Opelika, AL,Parental employment,All parents are working; at least one is not working full time,0.354357094,0,0.373788893,0.361695558,0.347238898,0.36254546,0.348453075
12220,Auburn-Opelika, AL,Parental employment,At least one parent is not working,0.319469839,0,0.303246647,0.392945558,0.248199284,0.429818183,0.239905611
12220,Auburn-Opelika, AL,Parental employment,All parents are working,0,0,0,0,0,0,0
12260,Augusta-Richmond County, GA-SC,Parental employment,All parents are working full time,0.306471646,0,0.318833172,0.184475914,0.447346658,0.264470369,0.345944345
12260,Augusta-Richmond County, GA-SC,Parental employment,All parents are working; at least one is not working full time,0.303768516,0,0.321181148,0.341209143,0.25666371,0.277368307,0.328579396
12260,Augusta-Richmond County, GA-SC,Parental employment,At least one parent is not working,0.389759809,0,0.359985679,0.474314928,0.295989633,0.458161324,0.325476259
12260,Augusta-Richmond County, GA-SC,Parental employment,All parents are working,0,0,0,0,0,0,0
12380,Austin, MN,Parental employment,All parents are working full time,0.341137797,0,0.321893781,0.203676105,0.446626216,0.351036936,0.334370673
12380,Austin, MN,Parental employment,All parents are working; at least one is not working full time,0.42267406,0,0.462174356,0.432687521,0.404141366,0.451188654,0.403181195
12380,Austin, MN,Parental employment,At least one parent is not working,0.236188129,0,0.215931863,0.363636374,0.149232417,0.19777441,0.262448132
12380,Austin, MN,Parental employment,All parents are working,0,0,0,0,0,0,0
12420,Austin-Round Rock, TX,Parental employment,All parents are working full time,0.343699843,0.253904343,0.389913529,0.187219724,0.448612064,0.298842788,0.374566227
12420,Austin-Round Rock, TX,Parental employment,All parents are working; at least one is not working full time,0.312730879,0.264097124,0.335173577,0.351225138,0.284074157,0.328611553,0.301803321
12420,Austin-Round Rock, TX,Parental employment,At least one parent is not working,0.343569279,0.481998533,0.274912924,0.461555123,0.267313778,0.37254566,0.323630452
12420,Austin-Round Rock, TX,Parental employment,All parents are working,0,0,0,0,0,0,0
12460,Bainbridge, GA,Parental employment,All parents are working full time,0.317171395,0,0.348972052,0.189389318,0.613351107,0.27063337,0.342166424
12460,Bainbridge, GA,Parental employment,All parents are working; at least one is not working full time,0.258814782,0,0.269200861,0.260741681,0.256863862,0.241999447,0.267846107
12460,Bainbridge, GA,Parental employment,At least one parent is not working,0.424013793,0,0.381827086,0.549869001,0.129785046,0.487367183,0.389987469
12460,Bainbridge, GA,Parental employment,All parents are working,0,0,0,0,0,0,0
12540,Bakersfield, CA,Parental employment,All parents are working full time,0.249778092,0.2416327,0.254216522,0.177629679,0.366190016,0.221371666,0.276686341
12540,Bakersfield, CA,Parental employment,All parents are working; at least one is not working full time,0.290913433,0.276013732,0.29842484,0.28260085,0.301362127,0.269037336,0.311635762
12540,Bakersfield, CA,Parental employment,At least one parent is not working,0.459308505,0.482353568,0.447358638,0.539769471,0.332447857,0.509590983,0.411677897
12540,Bakersfield, CA,Parental employment,All parents are working,0,0,0,0,0,0,0
12580,Baltimore-Columbia-Towson, MD,Parental employment,All parents are working full time,0.383782089,0.334397435,0.395106077,0.174501702,0.490391582,0.330688953,0.413409263
12580,Baltimore-Columbia-Towson, MD,Parental employment,All parents are working; at least one is not working full time,0.313888341,0.296005666,0.319133043,0.366858542,0.286076009,0.323363066,0.30860123
12580,Baltimore-Columbia-Towson, MD,Parental employment,At least one parent is not working,0.30232957,0.369596899,0.28576088,0.458639741,0.223532408,0.345947981,0.277989537
12580,Baltimore-Columbia-Towson, MD,Parental employment,All parents are working,0,0,0,0,0,0,0
12620,Bangor, ME,Parental employment,All parents are working full time,0.228050694,0,0.241073295,0.125585169,0.3310045,0.146206915,0.284161389
12620,Bangor, ME,Parental employment,All parents are working; at least one is not working full time,0.375151068,0,0.357207507,0.346203834,0.41734308,0.338348806,0.400382042
12620,Bangor, ME,Parental employment,At least one parent is not working,0.396798253,0,0.401719183,0.528210998,0.25165242,0.515444279,0.315456569
12620,Bangor, ME,Parental employment,All parents are working,0,0,0,0,0,0,0
12660,Baraboo, WI,Parental employment,All parents are working full time,0.355146706,0,0.356906474,0.109793656,0.548447967,0.384884685,0.336392522
12660,Baraboo, WI,Parental employment,All parents are working; at least one is not working full time,0.315065652,0,0.304219246,0.328081667,0.306376904,0.297015488,0.326448917
12660,Baraboo, WI,Parental employment,At least one parent is not working,0.329787642,0,0.33887428,0.56212467,0.145175144,0.318099797,0.337158561
12660,Baraboo, WI,Parental employment,All parents are working,0,0,0,0,0,0,0
12680,Bardstown, KY,Parental employment,All parents are working full time,0.373535842,0,0.390212983,0,0.542257845,0.384477079,0.365953207
12680,Bardstown, KY,Parental employment,All parents are working; at least one is not working full time,0.320093423,0,0.286121011,0,0.26238206,0.258880436,0.362515956
12680,Bardstown, KY,Parental employment,At least one parent is not working,0.306370735,0,0.323666006,0,0.195360124,0.356642514,0.271530837
12680,Bardstown, KY,Parental employment,All parents are working,0,0,0,0,0,0,0
12700,Barnstable Town, MA,Parental employment,All parents are working full time,0.316826135,0,0.272000581,0,0.373713285,0,0.354941964
12700,Barnstable Town, MA,Parental employment,All parents are working; at least one is not working full time,0.382230341,0,0.422050238,0,0.389633775,0,0.370815337
12700,Barnstable Town, MA,Parental employment,At least one parent is not working,0.300943524,0,0.305949181,0,0.236652941,0,0.274242699
12700,Barnstable Town, MA,Parental employment,All parents are working,0,0,0,0,0,0,0
12740,Barre, VT,Parental employment,All parents are working full time,0.411621749,0,0.41824919,0.274314225,0.523733556,0.342249244,0.451232225
12740,Barre, VT,Parental employment,All parents are working; at least one is not working full time,0.337163061,0,0.328855962,0.327182055,0.347028315,0.346504569,0.33182922
12740,Barre, VT,Parental employment,At least one parent is not working,0.25121519,0,0.252894849,0.398503751,0.129238129,0.311246186,0.21693857
12740,Barre, VT,Parental employment,All parents are working,0,0,0,0,0,0,0
12780,Bartlesville, OK,Parental employment,All parents are working full time,0.346306711,0,0.368213117,0.253657788,0.499981523,0.275395304,0.388811618
12780,Bartlesville, OK,Parental employment,All parents are working; at least one is not working full time,0.267461687,0,0.275642216,0.289951593,0.257938743,0.272161871,0.264644355
12780,Bartlesville, OK,Parental employment,At least one parent is not working,0.386231601,0,0.356144667,0.456390619,0.24207975,0.452442825,0.346544027
12780,Bartlesville, OK,Parental employment,All parents are working,0,0,0,0,0,0,0
12820,Bastrop, LA,Parental employment,All parents are working full time,0.319011182,0,0.322690099,0.26172325,0.434125274,0.263910353,0.352899253
12820,Bastrop, LA,Parental employment,All parents are working; at least one is not working full time,0.232195407,0,0.23816134,0.254562259,0.192224622,0.197449774,0.253564626
12820,Bastrop, LA,Parental employment,At least one parent is not working,0.448793411,0,0.439148545,0.483714491,0.373650104,0.538639903,0.393536121
12820,Bastrop, LA,Parental employment,All parents are working,0,0,0,0,0,0,0
